season,week,team_name,team_abbr,position,depth_chart_position,status,full_name,first_name,last_name,birth_date,college,years_exp,status_description_abbr,entry_year,ID
2019,17,Atlanta Falcons,ATL,OL,OG,NA,Adam Gettis,Adam,Gettis,NA,Iowa,NA,NA,NA,Adam-Gettis-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,Active,John Wetzel,John,Wetzel,7/18/91,Boston College,6,A01,2013,John-Wetzel-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,Active,Jake Matthews,Jake,Matthews,2/11/92,Texas A&amp;M,5,A01,2014,Jake-Matthews-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,Active,Ty Sambrailo,Ty,Sambrailo,3/10/92,Colorado State,4,A01,2015,Ty-Sambrailo-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,G,Active,Jamon Brown,Jamon,Brown,3/15/93,Louisville,4,A01,2015,Jamon-Brown-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,G,Active,Wes Schweitzer,Wes,Schweitzer,9/11/93,San Jose State,3,A01,2016,Wes-Schweitzer-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,G,Active,Sean Harlow,Sean,Harlow,3/28/95,Oregon State,2,A01,2017,Sean-Harlow-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,OT,NA,Dieugot Joseph,Dieugot,Joseph,3/21/94,Florida International,NA,NA,NA,Dieugot-Joseph-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,Active,Matt Gono,Matt,Gono,5/10/96,Wesley,1,A01,2018,Matt-Gono-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,NA,Anthony Coyle,Anthony,Coyle,9/19/96,Fordham,NA,NA,NA,Anthony-Coyle-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,G,Active,Chris Lindstrom,Chris,Lindstrom,2/8/97,Boston College,0,A01,2019,Chris-Lindstrom-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,Active,Kaleb McGary,Kaleb,McGary,2/22/95,Washington,0,A01,2019,Kaleb-McGary-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,NA,Lukayus McNeil,Lukayus,McNeil,10/13/94,Louisville,NA,NA,NA,Lukayus-McNeil-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,C,NA,Chandler Miller,Chandler,Miller,NA,Tulsa,NA,NA,NA,Chandler-Miller-ATL-2019
2019,17,Atlanta Falcons,ATL,OL,T,NA,Jaelin Robinson,Jaelin,Robinson,NA,Temple,NA,NA,NA,Jaelin-Robinson-ATL-2019
2019,17,Atlanta Falcons,ATL,QB,QB,Active,Matt Schaub,Matt,Schaub,6/25/81,Virginia,15,A01,2004,Matt-Schaub-ATL-2019
2019,17,Atlanta Falcons,ATL,QB,QB,Active,Matt Ryan,Matt,Ryan,5/17/85,Boston College,11,A01,2008,Matt-Ryan-ATL-2019
2019,17,Atlanta Falcons,ATL,QB,QB,NA,Matt Simms,Matt,Simms,9/27/88,Tennessee,NA,NA,NA,Matt-Simms-ATL-2019
2019,17,Atlanta Falcons,ATL,QB,QB,NA,Danny Etling,Danny,Etling,7/22/94,Louisiana State,NA,NA,NA,Danny-Etling-ATL-2019
2019,17,Atlanta Falcons,ATL,QB,QB,NA,Kurt Benkert,Kurt,Benkert,7/17/95,Virginia,NA,NA,NA,Kurt-Benkert-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,RB,Active,Kenjon Barner,Kenjon,Barner,4/28/89,Oregon,6,A01,2013,Kenjon-Barner-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,RB,Active,Devonta Freeman,Devonta,Freeman,3/15/92,Florida State,5,A01,2014,Devonta-Freeman-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,FB,Active,Keith Smith,Keith,Smith,4/8/92,San Jose State,5,A01,2014,Keith-Smith-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,HB,Active,Brian Hill,Brian,Hill,11/9/95,Wyoming,2,A01,2017,Brian-Hill-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,RB,NA,Ito Smith,Ito,Smith,9/11/95,Southern Mississippi,NA,NA,NA,Ito-Smith-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,RB,Active,Qadree Ollison,Qadree,Ollison,9/8/96,Pittsburgh,0,A01,2019,Qadree-Ollison-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,RB,NA,Craig Reynolds,Craig,Reynolds,6/15/96,Kutztown,NA,NA,NA,Craig-Reynolds-ATL-2019
2019,17,Atlanta Falcons,ATL,RB,RB,NA,Craig Reynolds,Craig,Reynolds,6/15/96,Kutztown,NA,NA,NA,Craig-Reynolds-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,K,NA,Matt Bryant,Matt,Bryant,5/29/75,Baylor,NA,NA,NA,Matt-Bryant-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,P,NA,Matt Bosher,Matt,Bosher,10/18/87,Miami (Fla.),NA,NA,NA,Matt-Bosher-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,K,NA,Blair Walsh,Blair,Walsh,NA,Georgia,NA,NA,NA,Blair-Walsh-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,LS,Active,Josh Harris,Josh,Harris,4/27/89,Auburn,7,A01,2012,Josh-Harris-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,K,NA,Giorgio Tavecchio,Giorgio,Tavecchio,NA,California,NA,NA,NA,Giorgio-Tavecchio-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,P,Active,Ryan Allen,Ryan,Allen,2/28/90,Louisiana Tech,6,A01,2013,Ryan-Allen-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,P,NA,Kasey Redfern,Kasey,Redfern,9/26/91,Wofford,NA,NA,NA,Kasey-Redfern-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,K,Active,Younghoe Koo,Younghoe,Koo,8/3/94,Georgia Southern,2,A01,2017,Younghoe-Koo-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,K,Active,Younghoe Koo,Younghoe,Koo,8/3/94,Georgia Southern,2,A01,2017,Younghoe-Koo-ATL-2019
2019,17,Atlanta Falcons,ATL,SPEC,LS,NA,Kyle Vasey,Kyle,Vasey,NA,Penn State,NA,NA,NA,Kyle-Vasey-ATL-2019
2019,17,Atlanta Falcons,ATL,TE,TE,Active,Luke Stocker,Luke,Stocker,7/17/88,Tennessee,8,A01,2011,Luke-Stocker-ATL-2019
2019,17,Atlanta Falcons,ATL,TE,TE,Active,Austin Hooper,Austin,Hooper,10/29/94,Stanford,3,A01,2016,Austin-Hooper-ATL-2019
2019,17,Atlanta Falcons,ATL,TE,TE,NA,Thomas Duarte,Thomas,Duarte,NA,UCLA,NA,NA,NA,Thomas-Duarte-ATL-2019
2019,17,Atlanta Falcons,ATL,TE,TE,NA,Alex Gray,Alex,Gray,5/1/91,No College,NA,NA,NA,Alex-Gray-ATL-2019
2019,17,Atlanta Falcons,ATL,TE,TE,Active,Jaeden Graham,Jaeden,Graham,10/10/95,Yale,1,A01,2018,Jaeden-Graham-ATL-2019
2019,17,Atlanta Falcons,ATL,TE,TE,NA,Carson Meier,Carson,Meier,6/29/95,Oklahoma,NA,NA,NA,Carson-Meier-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,Active,Julio Jones,Julio,Jones,2/8/89,Alabama,8,A01,2011,Julio-Jones-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,Active,Justin Hardy,Justin,Hardy,12/18/91,East Carolina,4,A01,2015,Justin-Hardy-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,NA,Calvin Ridley,Calvin,Ridley,12/20/94,Alabama,NA,NA,NA,Calvin-Ridley-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,Active,Russell Gage,Russell,Gage,1/22/96,Louisiana State,1,A01,2018,Russell-Gage-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,Active,Christian Blake,Christian,Blake,6/8/96,Northern Illinois,1,A01,2018,Christian-Blake-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,NA,Devin Gray,Devin,Gray,6/15/95,Cincinnati,NA,NA,NA,Devin-Gray-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,Active,Brandon Powell,Brandon,Powell,9/12/95,Florida,1,A01,2018,Brandon-Powell-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,NA,Shawn Bane,Shawn,Bane,NA,Northwest Missouri State,NA,NA,NA,Shawn-Bane-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,NA,C.J. Worton,C.J.,Worton,NA,Florida International,NA,NA,NA,C.J.-Worton-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,Active,Olamide Zaccheaus,Olamide,Zaccheaus,7/23/97,Virginia,0,A01,2019,Olamide-Zaccheaus-ATL-2019
2019,17,Atlanta Falcons,ATL,WR,WR,NA,Tavonn Salter,Tavonn,Salter,NA,Northern Colorado,NA,NA,NA,Tavonn-Salter-ATL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,Active,Brandon Carr,Brandon,Carr,5/19/86,Grand Valley State,11,A01,2008,Brandon-Carr-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,FS,Active,Earl Thomas,Earl,Thomas,5/7/89,Texas,9,A01,2010,Earl-Thomas-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,DB,Active,Anthony Levine,Anthony,Levine,3/27/87,Tennessee State,9,A01,2010,Anthony-Levine-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,Active,Jimmy Smith,Jimmy,Smith,7/26/88,Colorado,8,A01,2011,Jimmy-Smith-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,FS,Active,Brynden Trawick,Brynden,Trawick,10/23/89,Troy,6,A01,2013,Brynden-Trawick-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,SS,NA,Tony Jefferson,Tony,Jefferson,1/27/92,Oklahoma,NA,NA,NA,Tony-Jefferson-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,NA,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,NA,Nebraska,NA,NA,NA,Stanley-Jean-Baptiste-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,Active,Marcus Peters,Marcus,Peters,1/9/93,Washington,4,A01,2015,Marcus-Peters-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,Active,Marcus Peters,Marcus,Peters,1/9/93,Washington,4,A01,2015,Marcus-Peters-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,SS,Active,Jordan Richards,Jordan,Richards,1/21/93,Stanford,4,A01,2015,Jordan-Richards-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,SS,Active,Jordan Richards,Jordan,Richards,1/21/93,Stanford,4,A01,2015,Jordan-Richards-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,DB,NA,Denzel Rice,Denzel,Rice,3/31/93,Coastal Carolina,NA,NA,NA,Denzel-Rice-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,NA,Tavon Young,Tavon,Young,3/14/94,Temple,NA,NA,NA,Tavon-Young-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,Active,Marlon Humphrey,Marlon,Humphrey,7/8/96,Alabama,2,A01,2017,Marlon-Humphrey-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,FS,Active,Chuck Clark,Chuck,Clark,4/19/95,Virginia Tech,2,A01,2017,Chuck-Clark-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,DB,NA,Fish Smithson,Fish,Smithson,3/18/94,Kansas,NA,NA,NA,Fish-Smithson-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,CB,Active,Anthony Averett,Anthony,Averett,11/30/94,Alabama,1,A01,2018,Anthony-Averett-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,DB,NA,DeShon Elliott,DeShon,Elliott,4/21/97,Texas,NA,NA,NA,DeShon-Elliott-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,DB,NA,Terrell Bonds,Terrell,Bonds,7/22/96,Tennessee State,NA,NA,NA,Terrell-Bonds-BAL-2019
2019,19,Baltimore Ravens,BAL,DB,DB,Active,Iman Marshall,Iman,Marshall,2/27/97,Southern California,0,A01,2019,Iman-Marshall-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,NT,Active,Domata Peko,Domata,Peko,11/27/84,Michigan State,13,A01,2006,Domata-Peko-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,Active,Brandon Williams,Brandon,Williams,2/21/89,Missouri Southern,6,A01,2013,Brandon-Williams-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,Active,Justin Ellis,Justin,Ellis,12/27/90,Louisiana Tech,5,A01,2014,Justin-Ellis-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,Active,Justin Ellis,Justin,Ellis,12/27/90,Louisiana Tech,5,A01,2014,Justin-Ellis-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DE,NA,Shane Ray,Shane,Ray,NA,Missouri,NA,NA,NA,Shane-Ray-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,Active,Jihad Ward,Jihad,Ward,5/11/94,Illinois,3,A01,2016,Jihad-Ward-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,Active,Jihad Ward,Jihad,Ward,5/11/94,Illinois,3,A01,2016,Jihad-Ward-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,NA,Willie Henry,Willie,Henry,NA,Michigan,NA,NA,NA,Willie-Henry-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,Active,Michael Pierce,Michael,Pierce,11/6/92,Samford,3,A01,2016,Michael-Pierce-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DE,NA,Ufomba Kamalu,Ufomba,Kamalu,11/2/92,Miami (Fla.),NA,NA,NA,Ufomba-Kamalu-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DE,NA,Ufomba Kamalu,Ufomba,Kamalu,11/2/92,Miami (Fla.),NA,NA,NA,Ufomba-Kamalu-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DE,Active,Chris Wormley,Chris,Wormley,8/25/93,Michigan,2,A01,2017,Chris-Wormley-BAL-2019
2019,19,Baltimore Ravens,BAL,DL,DT,NA,Daylon Mack,Daylon,Mack,2/23/97,Texas A&M,NA,NA,NA,Daylon-Mack-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,OLB,NA,Pernell McPhee,Pernell,McPhee,12/17/88,Mississippi State,NA,NA,NA,Pernell-McPhee-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,ILB,Active,Josh Bynes,Josh,Bynes,8/24/89,Auburn,8,A01,2011,Josh-Bynes-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,ILB,Active,L.J. Fort,L.J.,Fort,1/3/90,Northern Iowa,7,A01,2012,L.J.-Fort-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,ILB,Active,L.J. Fort,L.J.,Fort,1/3/90,Northern Iowa,7,A01,2012,L.J.-Fort-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,OLB,Active,Matt Judon,Matt,Judon,8/15/92,Grand Valley State,3,A01,2016,Matt-Judon-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,ILB,Active,Patrick Onwuasor,Patrick,Onwuasor,8/22/92,Portland State,3,A01,2016,Patrick-Onwuasor-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,NA,Nicholas Grigsby,Nicholas,Grigsby,NA,Pittsburgh,NA,NA,NA,Nicholas-Grigsby-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,OLB,Active,Tyus Bowser,Tyus,Bowser,5/23/95,Houston,2,A01,2017,Tyus-Bowser-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,NA,Aaron Adeoye,Aaron,Adeoye,8/26/93,Southeast Missouri,NA,NA,NA,Aaron-Adeoye-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,ILB,NA,Alvin Jones,Alvin,Jones,12/2/94,Texas-El Paso,NA,NA,NA,Alvin-Jones-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,Active,Chris Board,Chris,Board,7/23/95,North Dakota State,1,A01,2018,Chris-Board-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,Active,Jaylon Ferguson,Jaylon,Ferguson,12/14/95,Louisiana Tech,0,A01,2019,Jaylon-Ferguson-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,NA,Otaro Alaka,Otaro,Alaka,5/18/96,Texas A&amp;M,NA,NA,NA,Otaro-Alaka-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,NA,E.J. Ejiya,E.J.,Ejiya,NA,North Texas,NA,NA,NA,E.J.-Ejiya-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,NA,Michael Onuoha,Michael,Onuoha,6/29/93,Texas A&M-Commerce,NA,NA,NA,Michael-Onuoha-BAL-2019
2019,19,Baltimore Ravens,BAL,LB,LB,NA,Silas Stewart,Silas,Stewart,NA,Incarnate Word (Tex.),NA,NA,NA,Silas-Stewart-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,Active,Marshal Yanda,Marshal,Yanda,9/15/84,Iowa,12,A01,2007,Marshal-Yanda-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,Active,Andre Smith,Andre,Smith,1/25/87,Alabama,10,A01,2009,Andre-Smith-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,Active,Andre Smith,Andre,Smith,1/25/87,Alabama,10,A01,2009,Andre-Smith-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,Active,James Hurst,James,Hurst,12/17/91,North Carolina,5,A01,2014,James-Hurst-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,C,Active,Hroniss Grasu,Hroniss,Grasu,8/12/91,Oregon,4,A01,2015,Hroniss-Grasu-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,C,Active,Hroniss Grasu,Hroniss,Grasu,8/12/91,Oregon,4,A01,2015,Hroniss-Grasu-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,Active,Ronnie Stanley,Ronnie,Stanley,3/18/94,Notre Dame,3,A01,2016,Ronnie-Stanley-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,Active,Parker Ehinger,Parker,Ehinger,12/30/92,Cincinnati,3,A01,2016,Parker-Ehinger-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,C,NA,Matt Skura,Matt,Skura,2/17/93,Duke,NA,NA,NA,Matt-Skura-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,OT,NA,Isaiah Williams,Isaiah,Williams,NA,Akron,NA,NA,NA,Isaiah-Williams-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,NA,Will Holden,Will,Holden,9/14/93,Vanderbilt,NA,NA,NA,Will-Holden-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,NA,Will Holden,Will,Holden,9/14/93,Vanderbilt,NA,NA,NA,Will-Holden-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,NA,Darrell Williams,Darrell,Williams,NA,Western Kentucky,NA,NA,NA,Darrell-Williams-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,Active,Orlando Brown,Orlando,Brown,5/2/96,Oklahoma,1,A01,2018,Orlando-Brown-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,C,Active,Bradley Bozeman,Bradley,Bozeman,11/24/94,Alabama,1,A01,2018,Bradley-Bozeman-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,NA,Randin Crecelius,Randin,Crecelius,8/5/96,Portland,NA,NA,NA,Randin-Crecelius-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,NA,R.J. Prince,R.J.,Prince,4/19/95,North Carolina,NA,NA,NA,R.J.-Prince-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,Active,Ben Powers,Ben,Powers,10/29/96,Oklahoma,0,A01,2019,Ben-Powers-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,NA,Marcus Applefield,Marcus,Applefield,12/15/95,Virginia,NA,NA,NA,Marcus-Applefield-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,T,Active,Patrick Mekari,Patrick,Mekari,8/13/97,California,0,A01,2019,Patrick-Mekari-BAL-2019
2019,19,Baltimore Ravens,BAL,OL,G,NA,Patrick Vahe,Patrick,Vahe,NA,Texas,NA,NA,NA,Patrick-Vahe-BAL-2019
2019,19,Baltimore Ravens,BAL,QB,QB,Active,Robert Griffin III,#SPILL!,,2/12/90,Baylor,7,A01,2012,#SPILL!
2019,19,Baltimore Ravens,BAL,QB,QB,Active,Lamar Jackson,Lamar,Jackson,1/7/97,Louisville,1,A01,2018,Lamar-Jackson-BAL-2019
2019,19,Baltimore Ravens,BAL,QB,QB,Active,Trace McSorley,Trace,McSorley,8/23/95,Penn State,0,A01,2019,Trace-McSorley-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,Active,Mark Ingram,Mark,Ingram,12/21/89,Alabama,8,A01,2011,Mark-Ingram-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Paul Perkins,Paul,Perkins,11/16/94,UCLA,NA,NA,NA,Paul-Perkins-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Paul Perkins,Paul,Perkins,11/16/94,UCLA,NA,NA,NA,Paul-Perkins-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Paul Perkins,Paul,Perkins,11/16/94,UCLA,NA,NA,NA,Paul-Perkins-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Paul Perkins,Paul,Perkins,11/16/94,UCLA,NA,NA,NA,Paul-Perkins-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Byron Marshall,Byron,Marshall,2/13/94,Oregon,NA,NA,NA,Byron-Marshall-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Byron Marshall,Byron,Marshall,2/13/94,Oregon,NA,NA,NA,Byron-Marshall-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,FB,Active,Patrick Ricard,Patrick,Ricard,5/27/94,Maine,2,A01,2017,Patrick-Ricard-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,Active,Gus Edwards,Gus,Edwards,4/13/95,Rutgers,1,A01,2018,Gus-Edwards-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,NA,Mark Thompson,Mark,Thompson,12/9/94,Florida,NA,NA,NA,Mark-Thompson-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,FB,NA,Christopher Ezeala,Christopher,Ezeala,9/19/95,Unknown,NA,NA,NA,Christopher-Ezeala-BAL-2019
2019,19,Baltimore Ravens,BAL,RB,RB,Active,Justice Hill,Justice,Hill,11/14/97,Oklahoma State,0,A01,2019,Justice-Hill-BAL-2019
2019,19,Baltimore Ravens,BAL,SPEC,P,Active,Sam Koch,Sam,Koch,8/13/82,Nebraska,13,A01,2006,Sam-Koch-BAL-2019
2019,19,Baltimore Ravens,BAL,SPEC,LS,Active,Morgan Cox,Morgan,Cox,4/26/86,Tennessee,9,A01,2010,Morgan-Cox-BAL-2019
2019,19,Baltimore Ravens,BAL,SPEC,K,Active,Justin Tucker,Justin,Tucker,11/21/89,Texas,7,A01,2012,Justin-Tucker-BAL-2019
2019,19,Baltimore Ravens,BAL,SPEC,P,NA,Cameron Nizialek,Cameron,Nizialek,NA,Georgia,NA,NA,NA,Cameron-Nizialek-BAL-2019
2019,19,Baltimore Ravens,BAL,SPEC,K,NA,Elliott Fry,Elliott,Fry,NA,South Carolina,NA,NA,NA,Elliott-Fry-BAL-2019
2019,19,Baltimore Ravens,BAL,TE,TE,Active,Nick Boyle,Nick,Boyle,2/17/93,Delaware,4,A01,2015,Nick-Boyle-BAL-2019
2019,19,Baltimore Ravens,BAL,TE,TE,Active,Hayden Hurst,Hayden,Hurst,8/24/93,South Carolina,1,A01,2018,Hayden-Hurst-BAL-2019
2019,19,Baltimore Ravens,BAL,TE,TE,Active,Mark Andrews,Mark,Andrews,9/6/95,Oklahoma,1,A01,2018,Mark-Andrews-BAL-2019
2019,19,Baltimore Ravens,BAL,TE,TE,NA,Charles Scarff,Charles,Scarff,5/3/96,Delaware,NA,NA,NA,Charles-Scarff-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,NA,Michael Floyd,Michael,Floyd,NA,Notre Dame,NA,NA,NA,Michael-Floyd-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,De'Anthony Thomas,De'Anthony,Thomas,1/5/93,Oregon,5,A01,2014,De'Anthony-Thomas-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,De'Anthony Thomas,De'Anthony,Thomas,1/5/93,Oregon,5,A01,2014,De'Anthony-Thomas-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,Willie Snead,Willie,Snead,10/17/92,Ball State,5,A01,2014,Willie-Snead-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,Seth Roberts,Seth,Roberts,2/22/91,West Alabama,5,A01,2014,Seth-Roberts-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,Chris Moore,Chris,Moore,6/16/93,Cincinnati,3,A01,2016,Chris-Moore-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,Jaleel Scott,Jaleel,Scott,2/23/95,New Mexico State,1,A01,2018,Jaleel-Scott-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,Marquise Brown,Marquise,Brown,6/4/97,Oklahoma,0,A01,2019,Marquise-Brown-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,Active,Miles Boykin,Miles,Boykin,10/12/96,Notre Dame,0,A01,2019,Miles-Boykin-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,NA,Sean Modster,Sean,Modster,11/13/95,Boise State,NA,NA,NA,Sean-Modster-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,NA,Antoine Wesley,Antoine,Wesley,10/22/97,Texas Tech,NA,NA,NA,Antoine-Wesley-BAL-2019
2019,19,Baltimore Ravens,BAL,WR,WR,NA,Joe Horn,Joe,Horn,NA,Missouri Western State,NA,NA,NA,Joe-Horn-BAL-2019
2019,18,Buffalo Bills,BUF,DB,CB,NA,Captain Munnerlyn,Captain,Munnerlyn,NA,South Carolina,NA,NA,NA,Captain-Munnerlyn-BUF-2019
2019,18,Buffalo Bills,BUF,DB,SS,Active,Kurt Coleman,Kurt,Coleman,4/1/88,Ohio State,9,A01,2010,Kurt-Coleman-BUF-2019
2019,18,Buffalo Bills,BUF,DB,SS,Active,Micah Hyde,Micah,Hyde,12/31/90,Iowa,6,A01,2013,Micah-Hyde-BUF-2019
2019,18,Buffalo Bills,BUF,DB,FS,Active,Jordan Poyer,Jordan,Poyer,4/25/91,Oregon State,6,A01,2013,Jordan-Poyer-BUF-2019
2019,18,Buffalo Bills,BUF,DB,CB,NA,E.J. Gaines,E.J.,Gaines,NA,Missouri,NA,NA,NA,E.J.-Gaines-BUF-2019
2019,18,Buffalo Bills,BUF,DB,CB,Active,Kevin Johnson,Kevin,Johnson,8/5/92,Wake Forest,4,A01,2015,Kevin-Johnson-BUF-2019
2019,18,Buffalo Bills,BUF,DB,DB,Active,Dean Marlowe,Dean,Marlowe,7/25/92,James Madison,4,A01,2015,Dean-Marlowe-BUF-2019
2019,18,Buffalo Bills,BUF,DB,CB,NA,Lafayette Pitts,Lafayette,Pitts,NA,Pittsburgh,NA,NA,NA,Lafayette-Pitts-BUF-2019
