connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
2019_01_TEN_CLE_Lamm,2019_CLE_70_Lamm,2019_01_TEN_CLE,CLE,TEN,REG,1,CLE,home,TEN,CLE,98,43716,107,107,1907,Half1,2,1,CLE 2,11,"(1:47) 6-B.Mayfield sacked in End Zone for -2 yards, SAFETY (91-C.Wake). CLE-70-K.Lamm was injured during the play. He is Out.",K,Lamm,CLE,70,contact,knee,pass blocker,2019,CLE,OL,T,70,Active,Kendall Lamm,Kendall,Lamm,6/5/92,77,310,Appalachian State,4,REG,Kendall,32004c41-4d62-8478-be24-2491087270db,2015,1,Sun,9/8/19,13:00:00,Tennessee Titans,Cleveland Browns,43,13,339,0,346,3,2019,TRUE,Cleveland Browns,Tennessee Titans,CLE,TEN,1,178,Kentucky Bluegrass,Grass,FirstEnergy Stadium,FALSE,67.75,67.75,5.5,66.75,0,41.506,-81.7001,36.1992,-86.8045,457.9572144,0,0
2019_01_WAS_PHI_Allen,2019_WAS_93_Allen,2019_01_WAS_PHI,PHI,WAS,REG,1,PHI,home,WAS,PHI,66,43716,87,987,2787,Half1,1,3,PHI 34,1,(1:27) 11-C.Wentz up the middle to PHI 36 for 2 yards (53-J.Bostic; 91-R.Kerrigan). WAS-93-J.Allen was injured during the play. His return is Probable.,J,Allen,WAS,93,contact,lower body,run defender,2019,WAS,DL,DE,93,Active,Jonathan Allen,Jonathan,Allen,1/16/95,75,300,Alabama,2,REG,Jonathan,3200414c-4c51-2725-ce7e-b1e4e850afe5,2017,1,Sun,9/8/19,13:00:00,Philadelphia Eagles,Washington Redskins,32,27,436,0,398,0,2019,FALSE,Philadelphia Eagles,Washington Redskins,PHI,WAS,6,186,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,80.5,80.5,5,36.75,0,39.9074,-75.1783,39.0267,-77.4441,135.3131785,0,0
2019_01_WAS_PHI_Davis,2019_WAS_85_Davis,2019_01_WAS_PHI,PHI,WAS,REG,1,WAS,away,PHI,PHI,48,43716,668,1568,3368,Half1,1,3,PHI 48,2,"(11:08) 8-C.Keenum pass short right to 85-V.Davis for 48 yards, TOUCHDOWN. WAS-85-V.Davis was injured during the play.",V,Davis,WAS,85,non contact,unknown,AFP,2019,WAS,TE,TE,85,NA,Vernon Davis,Vernon,Davis,1/31/84,75,248,Maryland,13,REG,Vernon,32004441-5678-5142-320c-d7ad3d7c83da,2006,1,Sun,9/8/19,13:00:00,Philadelphia Eagles,Washington Redskins,32,27,436,0,398,0,2019,FALSE,Philadelphia Eagles,Washington Redskins,PHI,WAS,6,186,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,80.5,80.5,5,36.75,0,39.9074,-75.1783,39.0267,-77.4441,135.3131785,0,0
2019_01_WAS_PHI_Holcomb,2019_WAS_55_Holcomb,2019_01_WAS_PHI,PHI,WAS,REG,1,PHI,home,WAS,PHI,83,43716,681,681,681,Half2,4,3,PHI 17,15,(11:21) (Shotgun) 11-C.Wentz pass short left to 86-Z.Ertz to PHI 33 for 16 yards (23-Q.Dunbar). WAS-55-C.Holcomb was injured during the play.,C,Holcomb,WAS,55,non contact,unknown,AFP,2019,WAS,LB,LB,55,Active,Cole Holcomb,Cole,Holcomb,7/30/96,73,240,North Carolina,0,REG,Cole,3200484f-4c00-6318-dfc2-c03b54847fbe,2019,1,Sun,9/8/19,13:00:00,Philadelphia Eagles,Washington Redskins,32,27,436,0,398,0,2019,FALSE,Philadelphia Eagles,Washington Redskins,PHI,WAS,6,186,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,80.5,80.5,5,36.75,0,39.9074,-75.1783,39.0267,-77.4441,135.3131785,0,0
2019_01_WAS_PHI_Maddox,2019_PHI_29_Maddox,2019_01_WAS_PHI,PHI,WAS,REG,1,WAS,away,PHI,PHI,37,43716,280,1180,2980,Half1,1,3,PHI 37,7,(4:40) (Shotgun) 8-C.Keenum pass short right to 18-T.Quinn ran ob at PHI 23 for 14 yards (21-R.Darby). PHI-29-A.Maddox was injured during the play.,A,Maddox,PHI,29,contact,ankle,tackler,2019,PHI,DB,CB,29,Active,Avonte Maddox,Avonte,Maddox,3/31/96,69,184,Pittsburgh,1,WC,Avonte,32004d41-4434-7585-1ee0-039b5a863fd9,2018,1,Sun,9/8/19,13:00:00,Philadelphia Eagles,Washington Redskins,32,27,436,0,398,0,2019,FALSE,Philadelphia Eagles,Washington Redskins,PHI,WAS,6,186,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,80.5,80.5,5,36.75,0,39.9074,-75.1783,39.0267,-77.4441,135.3131785,0,0
2019_01_WAS_PHI_Rodgers-Cromartie,2019_WAS_45_Rodgers-Cromartie,2019_01_WAS_PHI,PHI,WAS,REG,1,PHI,home,WAS,WAS,22,43716,600,1500,1500,Half2,3,1,WAS 22,10,(10:00) (Shotgun) 26-M.Sanders up the middle to WAS 3 for 19 yards (45-D.Rodgers-Cromartie). WAS-45-D.Rodgers-Cromartie was injured during the play.,D,Rodgers-Cromartie,WAS,45,contact,unknown,tackler,2019,WAS,DB,CB,45,NA,Dominique Rodgers-Cromartie,Dominique,Rodgers-Cromartie,4/7/86,74,205,Tennessee State,11,REG,Dominique,3200524f-4461-6216-d73f-d91b598573de,2008,1,Sun,9/8/19,13:00:00,Philadelphia Eagles,Washington Redskins,32,27,436,0,398,0,2019,FALSE,Philadelphia Eagles,Washington Redskins,PHI,WAS,6,186,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,80.5,80.5,5,36.75,0,39.9074,-75.1783,39.0267,-77.4441,135.3131785,0,0
2019_02_ARI_BAL_Trawick,2019_BAL_31_Trawick,2019_02_ARI_BAL,BAL,ARI,REG,2,BAL,home,ARI,BAL,71,43723,783,1683,1683,Half2,3,4,BAL 29,6,"(13:03) (Punt formation) 4-S.Koch punts 44 yards to ARI 27, Center-46-M.Cox. 13-C.Kirk pushed ob at ARI 48 for 21 yards (4-S.Koch). BAL-31-B.Trawick was injured during the play. PENALTY on ARI-54-C.Marsh, Illegal Block Above the Waist, 10 yards, enforced at ARI 27.",B,Trawick,BAL,31,contact,upper body,punt team,2019,BAL,DB,FS,31,Active,Brynden Trawick,Brynden,Trawick,10/23/89,74,225,Troy,6,DIV,Brynden,32005452-4154-6413-2fa2-c97cac7f3a45,2013,2,Sun,9/15/19,13:00:00,Baltimore Ravens,Arizona Cardinals,23,17,440,0,349,0,2019,FALSE,Baltimore Ravens,Arizona Cardinals,BAL,ARI,1,181,Bermuda Grass,Grass,M&T Bank Stadium,FALSE,82.5,82.5,3.75,40.5,0,39.3972,-76.8352,33.5276,-112.2626,1996.748206,7,7
2019_02_BUF_NYG_Johnson,2019_BUF_92_Johnson,2019_02_BUF_NYG,NYG,BUF,REG,2,NYG,home,BUF,NYG,80,43723,358,1258,1258,Half2,3,1,NYG 20,10,(5:58) (Shotgun) 26-S.Barkley up the middle to NYG 19 for -1 yards (33-S.Neal; 92-D.Johnson). BUF-92-D.Johnson was injured during the play.,D,Johnson,BUF,92,contact,back/neck,run defender,2019,BUF,DL,DE,92,Active,Darryl Johnson,Darryl,Johnson,4/4/97,78,253,North Carolina A&amp;T,0,WC,Darryl,32004a4f-4800-0013-5f34-a3ef4594d276,2019,2,Sun,9/15/19,13:00:00,Buffalo Bills,New York Giants,28,14,388,0,370,2,2019,TRUE,New York Giants,Buffalo Bills,NYG,BUF,4,188,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,81.5,81.5,3.5,40.25,0,40.8137,-74.0829,42.7738,-78.7875,277.5750706,7,7
2019_02_BUF_NYG_Latimer,2019_NYG_12_Latimer,2019_02_BUF_NYG,NYG,BUF,REG,2,NYG,home,BUF,BUF,15,43723,785,785,785,Half2,4,4,BUF 15,2,(13:05) (Shotgun) 10-E.Manning pass short middle to 12-C.Latimer to BUF 6 for 9 yards (21-J.Poyer). NYG-12-C.Latimer was injured during the play.,C,Latimer,NYG,12,contact,head,pass receiver,2019,NYG,WR,WR,12,Active,Cody Latimer,Cody,Latimer,10/10/92,75,215,Indiana,5,REG,Cody,32004c41-5436-2049-958f-bfa0ead37c46,2014,2,Sun,9/15/19,13:00:00,Buffalo Bills,New York Giants,28,14,388,0,370,2,2019,TRUE,New York Giants,Buffalo Bills,NYG,BUF,4,188,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,81.5,81.5,3.5,40.25,0,40.8137,-74.0829,42.7738,-78.7875,277.5750706,7,7
2019_02_BUF_NYG_Nsekhe,2019_BUF_77_Nsekhe,2019_02_BUF_NYG,NYG,BUF,REG,2,BUF,away,NYG,BUF,65,43723,488,488,2288,Half1,2,1,BUF 35,20,"(8:08) (Shotgun) 17-J.Allen pass deep right to 10-C.Beasley to NYG 14 for 51 yards (27-D.Baker, 21-J.Peppers). BUF-77-T.Nsekhe was injured during the play.",T,Nsekhe,BUF,77,contact,lower body/knee,pass blocker,2019,BUF,OL,T,77,Active,Ty Nsekhe,Attauyo,Nsekhe,10/27/85,80,330,Texas State,7,WC,Ty,32004e53-4535-5964-6d91-dd94f572e4d9,2012,2,Sun,9/15/19,13:00:00,Buffalo Bills,New York Giants,28,14,388,0,370,2,2019,TRUE,New York Giants,Buffalo Bills,NYG,BUF,4,188,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,81.5,81.5,3.5,40.25,0,40.8137,-74.0829,42.7738,-78.7875,277.5750706,7,7
2019_02_BUF_NYG_Singletary,2019_BUF_26_Singletary,2019_02_BUF_NYG,NYG,BUF,REG,2,BUF,away,NYG,NYG,47,43723,296,296,296,Half2,4,2,NYG 47,15,(4:56) 26-D.Singletary left end ran ob at NYG 43 for 4 yards (27-D.Baker). BUF-26-D.Singletary was injured during the play.,D,Singletary,BUF,26,non contact,ankle,ball carrier,2019,BUF,RB,RB,26,Active,Devin Singletary,Devin,Singletary,9/3/97,67,203,Florida Atlantic,0,WC,Devin,32005349-4e18-6919-d1e6-003f4632ba87,2019,2,Sun,9/15/19,13:00:00,Buffalo Bills,New York Giants,28,14,388,0,370,2,2019,TRUE,New York Giants,Buffalo Bills,NYG,BUF,4,188,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,81.5,81.5,3.5,40.25,0,40.8137,-74.0829,42.7738,-78.7875,277.5750706,7,7
2019_02_CHI_DEN_Amukamara,2019_CHI_20_Amukamara,2019_02_CHI_DEN,DEN,CHI,REG,2,DEN,home,CHI,DEN,51,43723,187,187,1987,Half1,2,2,DEN 49,6,(3:07) (No Huddle) 5-J.Flacco pass short right to 10-E.Sanders ran ob at CHI 41 for 10 yards. CHI-20-P.Amukamara was injured during the play.,P,Amukamara,CHI,20,unknown,lower body,pass defender,2019,CHI,DB,CB,20,Active,Prince Amukamara,Prince,Amukamara,6/6/89,72,204,Nebraska,8,REG,Prince,3200414d-5522-1488-3b7b-f227baaf0d03,2011,2,Sun,9/15/19,16:25:00,Chicago Bears,Denver Broncos,16,14,273,0,372,1,2019,TRUE,Denver Broncos,Chicago Bears,DEN,CHI,2,185,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,89.25,89.25,5,11.5,0,39.5791,-104.83,42.256,-87.8954,901.744771,6,10
2019_02_CHI_DEN_Marshall,2019_DEN_36_Marshall,2019_02_CHI_DEN,DEN,CHI,REG,2,CHI,away,DEN,CHI,72,43723,180,180,180,Half2,4,4,CHI 28,5,"(3:00) 16-P.O'Donnell punts 51 yards to DEN 21, Center-48-P.Scales. 11-D.Spencer to DEN 38 for 17 yards (48-P.Scales). DEN-36-T.Marshall was injured during the play.",T,Marshall,DEN,36,non contact,lower body,punt return,2019,DEN,DB,DB,36,Active,Trey Marshall,Trey,Marshall,2/13/96,72,207,Florida State,1,REG,Trey,32004d41-5246-6759-420f-3bafbcb75ae8,2018,2,Sun,9/15/19,16:25:00,Chicago Bears,Denver Broncos,16,14,273,0,372,1,2019,TRUE,Denver Broncos,Chicago Bears,DEN,CHI,2,185,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,89.25,89.25,5,11.5,0,39.5791,-104.83,42.256,-87.8954,901.744771,6,10
2019_02_CLE_NYJ_Beckham,2019_CLE_13_Beckham,2019_02_CLE_NYJ,NYJ,CLE,REG,2,CLE,away,NYJ,NYJ,40,43724,35,35,1835,Half1,2,1,NYJ 40,10,(:35) (Shotgun) 6-B.Mayfield pass incomplete deep middle to 13-O.Beckham (20-M.Maye). CLE-13-O.Beckham was injured during the play.,O,Beckham,CLE,13,contact,lower body,pass reciever,2019,CLE,WR,WR,13,Active,Odell Beckham,Odell,Beckham,11/5/92,71,198,Louisiana State,5,REG,Odell,32004245-4357-3252-264b-1da3e93d2745,2014,2,Mon,9/16/19,20:15:00,Cleveland Browns,New York Jets,23,3,375,1,262,1,2019,TRUE,New York Jets,Cleveland Browns,NYJ,CLE,6,174,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,69.5,70.25,0.75,81,0,40.8137,-74.0829,41.506,-81.7001,399.0049098,8,8
2019_02_CLE_NYJ_Chubb,2019_CLE_24_Chubb,2019_02_CLE_NYJ,NYJ,CLE,REG,2,CLE,away,NYJ,CLE,89,43724,349,349,349,Half2,4,3,CLE 11,9,(5:49) (Shotgun) 6-B.Mayfield pass short left to 24-N.Chubb to CLE 24 for 13 yards (33-J.Adams). CLE-24-N.Chubb was injured during the play.,N,Chubb,CLE,24,contact,upper body,ball carrier,2019,CLE,RB,RB,24,Active,Nick Chubb,Nicholas,Chubb,12/27/95,71,225,Georgia,1,REG,Nick,32004348-5503-3942-d8b2-181bd658412e,2018,2,Mon,9/16/19,20:15:00,Cleveland Browns,New York Jets,23,3,375,1,262,1,2019,TRUE,New York Jets,Cleveland Browns,NYJ,CLE,6,174,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,69.5,70.25,0.75,81,0,40.8137,-74.0829,41.506,-81.7001,399.0049098,8,8
2019_02_CLE_NYJ_Hairston,2019_NYJ_21_Hairston,2019_02_CLE_NYJ,NYJ,CLE,REG,2,CLE,away,NYJ,CLE,64,43724,216,216,216,Half2,4,2,CLE 36,10,(3:36) (Shotgun) 6-B.Mayfield pass short right to 18-D.Ratley pushed ob at NYJ 35 for 29 yards (45-R.Miles). NYJ-21-N.Hairston was injured during the play.,N,Hairston,NYJ,21,contact,lower body,tackler,2019,NYJ,DB,CB,21,Active,Nate Hairston,Nathan,Hairston,6/30/94,72,185,Temple,2,REG,Nate,32004841-4974-1950-1414-941e1bb47e67,2017,2,Mon,9/16/19,20:15:00,Cleveland Browns,New York Jets,23,3,375,1,262,1,2019,TRUE,New York Jets,Cleveland Browns,NYJ,CLE,6,174,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,69.5,70.25,0.75,81,0,40.8137,-74.0829,41.506,-81.7001,399.0049098,8,8
2019_02_CLE_NYJ_Luvu,2019_NYJ_50_Luvu,2019_02_CLE_NYJ,NYJ,CLE,REG,2,CLE,away,NYJ,CLE,66,43724,541,1441,1441,Half2,3,1,CLE 34,10,(9:01) 24-N.Chubb up the middle to CLE 36 for 2 yards (99-S.McLendon; 96-H.Anderson). NYJ-50-F.Luvu was injured during the play.,F,Luvu,NYJ,50,contact,knee,tackler,2019,NYJ,LB,LB,50,Active,Frankie Luvu,Frankie,Luvu,9/19/96,75,235,Washington State,1,REG,Frankie,32004c55-5665-2601-f81e-ce1ca7ecd501,2018,2,Mon,9/16/19,20:15:00,Cleveland Browns,New York Jets,23,3,375,1,262,1,2019,TRUE,New York Jets,Cleveland Browns,NYJ,CLE,6,174,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,69.5,70.25,0.75,81,0,40.8137,-74.0829,41.506,-81.7001,399.0049098,8,8
2019_02_CLE_NYJ_Njoku,2019_CLE_85_Njoku,2019_02_CLE_NYJ,NYJ,CLE,REG,2,CLE,away,NYJ,50,50,43724,486,1386,3186,Half1,1,2,MID 50,8,(8:06) (Shotgun) 6-B.Mayfield pass incomplete short right to 85-D.Njoku (21-N.Hairston). CLE-85-D.Njoku was injured during the play.,D,Njoku,CLE,85,contact,head/neck,pass catcher,2019,CLE,TE,TE,85,Active,David Njoku,David,Njoku,7/10/96,76,246,Miami,2,REG,David,32004e4a-4f35-5964-1f03-4dc0b4e0b757,2017,2,Mon,9/16/19,20:15:00,Cleveland Browns,New York Jets,23,3,375,1,262,1,2019,TRUE,New York Jets,Cleveland Browns,NYJ,CLE,6,174,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,69.5,70.25,0.75,81,0,40.8137,-74.0829,41.506,-81.7001,399.0049098,8,8
2019_02_CLE_NYJ_Siemian,2019_NYJ_19_Siemian,2019_02_CLE_NYJ,NYJ,CLE,REG,2,NYJ,home,CLE,NYJ,68,43724,478,478,2278,Half1,2,3,NYJ 32,16,"(7:58) (Shotgun) 19-T.Siemian pass incomplete deep middle to 84-R.Griffin (26-G.Williams) [95-M.Garrett]. NYJ-19-T.Siemian was injured during the play. PENALTY on CLE-95-M.Garrett, Roughing the Passer, 15 yards, enforced at NYJ 32 - No Play.",T,Siemian,NYJ,19,contact,ankle,passer,2019,NYJ,QB,QB,19,NA,Trevor Siemian,Trevor,Siemian,12/26/91,75,220,Northwestern,4,REG,Trevor,32005349-4546-1866-e481-b01fc4505cd5,2015,2,Mon,9/16/19,20:15:00,Cleveland Browns,New York Jets,23,3,375,1,262,1,2019,TRUE,New York Jets,Cleveland Browns,NYJ,CLE,6,174,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,69.5,70.25,0.75,81,0,40.8137,-74.0829,41.506,-81.7001,399.0049098,8,8
2019_02_DAL_WAS_Rodgers-Cromartie,2019_WAS_45_Rodgers-Cromartie,2019_02_DAL_WAS,WAS,DAL,REG,2,DAL,away,WAS,DAL,84,43723,488,1388,3188,Half1,1,2,DAL 16,4,(8:08) (Shotgun) 21-E.Elliott left guard to DAL 19 for 3 yards (90-M.Sweat). WAS-45-D.Rodgers-Cromartie was injured during the play.,D,Rodgers-Cromartie,WAS,45,contact,lower body,tackler,2019,WAS,DB,CB,45,NA,Dominique Rodgers-Cromartie,Dominique,Rodgers-Cromartie,4/7/86,74,205,Tennessee State,11,REG,Dominique,3200524f-4461-6216-d73f-d91b598573de,2008,2,Sun,9/15/19,13:00:00,Dallas Cowboys,Washington Redskins,31,21,474,1,255,0,2019,TRUE,Washington Redskins,Dallas Cowboys,WAS,DAL,2,169,Bermuda Grass,Grass,FedExField,FALSE,83.5,83.5,3.75,40,0,39.0267,-77.4441,32.9049,-97.0359,1171.507582,7,7
2019_02_DAL_WAS_Woods,2019_DAL_99_Woods,2019_02_DAL_WAS,WAS,DAL,REG,2,WAS,home,DAL,DAL,42,43723,682,682,2482,Half1,2,1,DAL 42,5,"(11:22) 8-C.Keenum pass short middle to 34-W.Smallwood to DAL 35 for 7 yards (54-J.Smith). DAL-99-A.Woods was injured during the play. PENALTY on WAS-75-B.Scherff, Offensive Holding, 10 yards, enforced at DAL 42 - No Play.",A,Woods,DAL,99,contact,knee,pass rusher,2019,DAL,DL,DT,99,Active,Antwaun Woods,Antwaun,Woods,1/3/93,73,318,Southern California,3,REG,Antwaun,3200574f-4f41-2059-3719-c01a1b29ff85,2016,2,Sun,9/15/19,13:00:00,Dallas Cowboys,Washington Redskins,31,21,474,1,255,0,2019,TRUE,Washington Redskins,Dallas Cowboys,WAS,DAL,2,169,Bermuda Grass,Grass,FedExField,FALSE,83.5,83.5,3.75,40,0,39.0267,-77.4441,32.9049,-97.0359,1171.507582,7,7
2019_02_IND_TEN_Desir,2019_IND_35_Desir,2019_02_IND_TEN,TEN,IND,REG,2,TEN,home,IND,IND,28,43723,723,1623,1623,Half2,3,1,IND 28,10,"(12:03) (No Huddle, Shotgun) 8-M.Mariota pass short middle to 84-C.Davis to IND 3 for 25 yards (35-P.Desir). IND-35-P.Desir was injured during the play. His return is Questionable.",P,Desir,IND,35,contact,lower body,tackler,2019,IND,DB,CB,35,Active,Pierre Desir,Pierre,Desir,9/8/90,73,192,Lindenwood,5,REG,Pierre,32004445-5337-3418-ae22-f9f14b501883,2014,2,Sun,9/15/19,13:00:00,Indianapolis Colts,Tennessee Titans,19,17,288,2,243,0,2019,TRUE,Tennessee Titans,Indianapolis Colts,TEN,IND,1,172,Bermuda Grass,Grass,Nissan Stadium,FALSE,93.5,98,2.25,43,0,36.1992,-86.8045,39.7255,-86.2698,245.3922706,7,7
2019_02_JAX_HOU_Campbell,2019_JAX_93_Campbell,2019_02_JAX_HOU,HOU,JAX,REG,2,HOU,home,JAX,HOU,74,43723,231,231,231,Half2,4,3,HOU 26,19,(3:51) (Shotgun) 25-D.Johnson right tackle to HOU 27 for 1 yard (56-Q.Williams). JAX-93-C.Campbell was injured during the play. His return is Questionable.,C,Campbell,JAX,93,contact,eye,run defender,2019,JAX,DL,DE,93,Active,Calais Campbell,Calais,Campbell,9/1/86,80,300,Miami,11,REG,Calais,32004341-4d20-8843-b05a-24f8ec79f300,2008,2,Sun,9/15/19,13:00:00,Houston Texans,Jacksonville Jaguars,13,12,263,0,281,1,2019,FALSE,Houston Texans,Jacksonville Jaguars,HOU,JAX,3,170,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,91.5,94.75,10.25,41.75,0,29.6849,-95.4106,30.3237,-81.636,824.9147434,6,7
2019_02_JAX_HOU_Reid,2019_HOU_20_Reid,2019_02_JAX_HOU,HOU,JAX,REG,2,JAX,away,HOU,JAX,62,43723,478,478,2278,Half1,2,2,JAX 38,3,(7:58) 27-L.Fournette left end ran ob at JAX 48 for 10 yards (39-T.Gipson). HOU-20-J.Reid was injured during the play. His return is Questionable.,J,Reid,HOU,20,contact,upper body,run defender,2019,HOU,DB,SS,20,Active,Justin Reid,Justin,Reid,2/15/97,73,204,Stanford,1,DIV,Justin,32005245-4930-6723-c46f-03dda7532acd,2018,2,Sun,9/15/19,13:00:00,Houston Texans,Jacksonville Jaguars,13,12,263,0,281,1,2019,FALSE,Houston Texans,Jacksonville Jaguars,HOU,JAX,3,170,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,91.5,94.75,10.25,41.75,0,29.6849,-95.4106,30.3237,-81.636,824.9147434,6,7
2019_02_JAX_HOU_Tunsil,2019_HOU_78_Tunsil,2019_02_JAX_HOU,HOU,JAX,REG,2,HOU,home,JAX,JAX,3,43723,733,733,733,Half2,4,3,JAX 3,2,(12:13) (Shotgun) 23-C.Hyde left guard to JAX 2 for 1 yard (93-C.Campbell; 36-R.Harrison). HOU-78-L.Tunsil was injured during the play. His return is Questionable.,L,Tunsil,HOU,78,contact,knee,run blocker,2019,HOU,OL,T,78,Active,Laremy Tunsil,Laremy,Tunsil,8/2/94,77,313,Mississippi,3,DIV,Laremy,32005455-4e56-5442-704e-acb84ae7be26,2016,2,Sun,9/15/19,13:00:00,Houston Texans,Jacksonville Jaguars,13,12,263,0,281,1,2019,FALSE,Houston Texans,Jacksonville Jaguars,HOU,JAX,3,170,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,91.5,94.75,10.25,41.75,0,29.6849,-95.4106,30.3237,-81.636,824.9147434,6,7
2019_02_KC_LV_Burfict,2019_LV_55_Burfict,2019_02_KC_LV,LV,KC,REG,2,KC,away,LV,LV,46,43723,822,1722,1722,Half2,3,3,LV 46,6,(13:42) (Shotgun) 15-P.Mahomes pass short right to 26-Dam.Williams ran ob at OAK 38 for 8 yards (55-V.Burfict). OAK-55-V.Burfict was injured during the play. His return is Questionable.,V,Burfict,LV,55,contact,lower body,tackler,2019,LV,LB,OLB,55,NA,Vontaze Burfict,Vontaze,Burfict,9/24/90,73,255,Arizona State,7,REG,Vontaze,32004255-5204-4491-1577-9f1b0b77d49e,2012,2,Sun,9/15/19,16:05:00,Kansas City Chiefs,Oakland Raiders,28,10,467,1,307,2,2019,TRUE,Oakland Raiders,Kansas City Chiefs,LV,KC,5,180,Bermuda Grass,Grass,Oakland Coliseum,FALSE,67.25,67.25,9.25,61.75,0,37.7567,-122.1931,39.0482,-94.4831,1497.333876,6,7
2019_02_KC_LV_Ferrell,2019_LV_96_Ferrell,2019_02_KC_LV,LV,KC,REG,2,KC,away,LV,LV,17,43723,116,116,1916,Half1,2,2,LV 17,7,"(1:56) (Shotgun) 15-P.Mahomes pass short left to 26-Dam.Williams to OAK 14 for 3 yards (92-P.Hall). OAK-96-C.Ferrell was injured during the play. His return is Probable. PENALTY on KC-75-C.Erving, Illegal Block Above the Waist, 10 yards, enforced at OAK 17 - No Play.",C,Ferrell,LV,96,contact,head,pass rusher,2019,LV,DL,DE,96,Active,Clelin Ferrell,Clelin,Ferrell,5/17/97,76,265,Clemson,0,REG,Clelin,32004645-5255-8663-cd04-9e42913c7a38,2019,2,Sun,9/15/19,16:05:00,Kansas City Chiefs,Oakland Raiders,28,10,467,1,307,2,2019,TRUE,Oakland Raiders,Kansas City Chiefs,LV,KC,5,180,Bermuda Grass,Grass,Oakland Coliseum,FALSE,67.25,67.25,9.25,61.75,0,37.7567,-122.1931,39.0482,-94.4831,1497.333876,6,7
2019_02_KC_LV_Harris,2019_LV_17_Harris,2019_02_KC_LV,LV,KC,REG,2,LV,home,KC,50,50,43723,224,224,2024,Half1,2,4,MID 50,5,"(3:44) 6-A.Cole punts 41 yards to KC 9, Center-47-T.Sieg. 84-D.Thomas to KC 22 for 13 yards (52-M.Lee). OAK-17-D.Harris was injured during the play. His return is Questionable. PENALTY on KC-44-D.O'Daniel, Illegal Block Above the Waist, 6 yards, enforced at KC 12.",D,Harris,LV,17,contact,lower body,punt team,2019,LV,WR,WR,17,NA,Dwayne Harris,Dwayne,Harris,9/16/87,70,215,East Carolina,8,REG,Dwayne,32004841-5237-6781-9ee7-8b96920da754,2011,2,Sun,9/15/19,16:05:00,Kansas City Chiefs,Oakland Raiders,28,10,467,1,307,2,2019,TRUE,Oakland Raiders,Kansas City Chiefs,LV,KC,5,180,Bermuda Grass,Grass,Oakland Coliseum,FALSE,67.25,67.25,9.25,61.75,0,37.7567,-122.1931,39.0482,-94.4831,1497.333876,6,7
2019_02_KC_LV_Hurst,2019_LV_73_Hurst,2019_02_KC_LV,LV,KC,REG,2,KC,away,LV,LV,49,43723,25,925,2725,Half1,1,2,LV 49,2,"(:25) (Shotgun) 26-Dam.Williams right end to OAK 44 for 5 yards (73-M.Hurst, 20-D.Worley). OAK-73-M.Hurst was injured during the play. His return is Probable.",M,Hurst,LV,73,contact,lower body,tackler,2019,LV,DL,DT,73,Active,Maurice Hurst,Maurice,Hurst,5/9/95,73,291,Michigan,1,REG,Maurice,32004855-5250-1348-cfd2-5bfb51dbc5bb,2018,2,Sun,9/15/19,16:05:00,Kansas City Chiefs,Oakland Raiders,28,10,467,1,307,2,2019,TRUE,Oakland Raiders,Kansas City Chiefs,LV,KC,5,180,Bermuda Grass,Grass,Oakland Coliseum,FALSE,67.25,67.25,9.25,61.75,0,37.7567,-122.1931,39.0482,-94.4831,1497.333876,6,7
