season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,college,years_exp,week,game_type,football_name,entry_year,player_id
2019,ATL,SPEC,P,9,Active,Ryan Allen,Ryan,Allen,1990-02-28,Louisiana Tech,6,17,REG,Ryan,2013,2019_Allen_ATL
2019,ATL,SPEC,P,9,NA,Kasey Redfern,Kasey,Redfern,1991-09-26,Wofford,5,17,REG,Kasey,2014,2019_Redfern_ATL
2019,ATL,SPEC,K,7,Active,Younghoe Koo,Younghoe,Koo,1994-08-03,Georgia Southern,2,17,REG,Younghoe,2017,2019_Koo_ATL
2019,ATL,SPEC,LS,48,NA,Kyle Vasey,Kyle,Vasey,NA,Penn State,NA,17,REG,Kyle,NA,2019_Vasey_ATL
2019,ATL,TE,TE,80,Active,Luke Stocker,Lucas,Stocker,1988-07-17,Tennessee,8,17,REG,Luke,2011,2019_Stocker_ATL
2019,ATL,TE,TE,81,Active,Austin Hooper,Austin,Hooper,1994-10-29,Stanford,3,17,REG,Austin,2016,2019_Hooper_ATL
2019,ATL,TE,TE,85,NA,Thomas Duarte,Thomas,Duarte,NA,UCLA,NA,17,REG,Thomas,NA,2019_Duarte_ATL
2019,ATL,TE,TE,89,NA,Alex Gray,Alex,Gray,1991-05-01,No College,NA,17,REG,Alex,NA,2019_Gray_ATL
2019,ATL,TE,TE,87,Active,Jaeden Graham,Jaeden,Graham,1995-10-10,Yale,1,17,REG,Jaeden,2018,2019_Graham_ATL
2019,ATL,TE,TE,85,NA,Carson Meier,Carson,Meier,1995-06-29,Oklahoma,0,17,REG,Carson,2019,2019_Meier_ATL
2019,ATL,WR,WR,11,Active,Julio Jones,Quintorris,Jones,1989-02-08,Alabama,8,17,REG,Julio,2011,2019_Jones_ATL
2019,ATL,WR,WR,14,Active,Justin Hardy,Justin,Hardy,1991-12-18,East Carolina,4,17,REG,Justin,2015,2019_Hardy_ATL
2019,ATL,WR,WR,18,NA,Calvin Ridley,Calvin,Ridley,1994-12-20,Alabama,1,17,REG,Calvin,2018,2019_Ridley_ATL
2019,ATL,WR,WR,83,Active,Russell Gage,Russell,Gage,1996-01-22,Louisiana State,1,17,REG,Russell,2018,2019_Gage_ATL
2019,ATL,WR,WR,13,Active,Christian Blake,Christian,Blake,1996-06-08,Northern Illinois,1,17,REG,Christian,2018,2019_Blake_ATL
2019,ATL,WR,WR,15,NA,Devin Gray,Devin,Gray,1995-06-15,Cincinnati,NA,17,REG,Devin,NA,2019_Gray_ATL
2019,ATL,WR,WR,15,Active,Brandon Powell,Brandon,Powell,1995-09-12,Florida,1,17,REG,Brandon,2018,2019_Powell_ATL
2019,ATL,WR,WR,16,NA,Shawn Bane,Shawn,Bane,NA,Northwest Missouri State,NA,17,REG,Shawn,NA,2019_Bane_ATL
2019,ATL,WR,WR,7,NA,C.J. Worton,C.J.,Worton,NA,Florida International,NA,17,REG,C.J.,NA,2019_Worton_ATL
2019,ATL,WR,WR,17,Active,Olamide Zaccheaus,Olamide,Zaccheaus,1997-07-23,Virginia,0,17,REG,Olamide,2019,2019_Zaccheaus_ATL
2019,ATL,WR,WR,NA,NA,Tavonn Salter,Tavonn,Salter,NA,Northern Colorado,NA,17,REG,Tavonn,NA,2019_Salter_ATL
2019,BAL,DB,CB,39,Active,Brandon Carr,Brandon,Carr,1986-05-19,Grand Valley State,11,19,DIV,Brandon,2008,2019_Carr_BAL
2019,BAL,DB,FS,29,Active,Earl Thomas,Earl,Thomas,1989-05-07,Texas,9,19,DIV,Earl,2010,2019_Thomas_BAL
2019,BAL,DB,DB,41,Active,Anthony Levine,Anthony,Levine,1987-03-27,Tennessee State,9,19,DIV,Anthony,2010,2019_Levine_BAL
2019,BAL,DB,CB,22,Active,Jimmy Smith,James,Smith,1988-07-26,Colorado,8,19,DIV,Jimmy,2011,2019_Smith_BAL
2019,BAL,DB,FS,31,Active,Brynden Trawick,Brynden,Trawick,1989-10-23,Troy,6,19,DIV,Brynden,2013,2019_Trawick_BAL
2019,BAL,DB,SS,23,NA,Tony Jefferson,Tony,Jefferson,1992-01-27,Oklahoma,6,19,DIV,Tony,2013,2019_Jefferson_BAL
2019,BAL,DB,CB,38,NA,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,NA,Nebraska,NA,19,DIV,Stanley,NA,2019_Jean-Baptiste_BAL
2019,BAL,DB,CB,24,Active,Marcus Peters,Marcus,Peters,1993-01-09,Washington,4,19,DIV,Marcus,2015,2019_Peters_BAL
2019,BAL,DB,SS,28,Active,Jordan Richards,Jordan,Richards,1993-01-21,Stanford,4,19,DIV,Jordan,2015,2019_Richards_BAL
2019,BAL,DB,DB,37,NA,Denzel Rice,Denzel,Rice,1993-03-31,Coastal Carolina,NA,19,DIV,Denzel,NA,2019_Rice_BAL
2019,BAL,DB,CB,25,NA,Tavon Young,Tavon,Young,1994-03-14,Temple,NA,19,DIV,Tavon,NA,2019_Young_BAL
2019,BAL,DB,CB,44,Active,Marlon Humphrey,Marlon,Humphrey,1996-07-08,Alabama,2,19,DIV,Marlon,2017,2019_Humphrey_BAL
2019,BAL,DB,FS,36,Active,Chuck Clark,Charles,Clark,1995-04-19,Virginia Tech,2,19,DIV,Chuck,2017,2019_Clark_BAL
2019,BAL,DB,DB,46,NA,Fish Smithson,Fish,Smithson,1994-03-18,Kansas,NA,19,DIV,Fish,NA,2019_Smithson_BAL
2019,BAL,DB,CB,34,Active,Anthony Averett,Anthony,Averett,1994-11-30,Alabama,1,19,DIV,Anthony,2018,2019_Averett_BAL
2019,BAL,DB,DB,32,NA,DeShon Elliott,DeShon,Elliott,1997-04-21,Texas,1,19,DIV,DeShon,2018,2019_Elliott_BAL
2019,BAL,DB,DB,39,NA,Terrell Bonds,Terrell,Bonds,1996-07-22,Tennessee State,NA,19,DIV,Terrell,NA,2019_Bonds_BAL
2019,BAL,DB,DB,37,Active,Iman Marshall,Iman,Marshall,1997-02-27,Southern California,0,19,DIV,Iman,2019,2019_Marshall_BAL
2019,BAL,DL,NT,96,Active,Domata Peko Sr.,Domata,Peko,1984-11-27,Michigan State,13,19,DIV,Domata,2006,2019_Peko_BAL
2019,BAL,DL,DT,98,Active,Brandon Williams,Brandon,Williams,1989-02-21,Missouri Southern,6,19,DIV,Brandon,2013,2019_Williams_BAL
2019,BAL,DL,DT,71,Active,Justin Ellis,Justin,Ellis,1990-12-27,Louisiana Tech,5,19,DIV,Justin,2014,2019_Ellis_BAL
2019,BAL,DL,DE,91,NA,Shane Ray,Shane,Ray,NA,Missouri,NA,19,DIV,Shane,NA,2019_Ray_BAL
2019,BAL,DL,DT,53,Active,Jihad Ward,Jihad,Ward,1994-05-11,Illinois,3,19,DIV,Jihad,2016,2019_Ward_BAL
2019,BAL,DL,DT,69,NA,Willie Henry,Willie,Henry,NA,Michigan,NA,19,DIV,Willie,NA,2019_Henry_BAL
2019,BAL,DL,DT,97,Active,Michael Pierce,Michael,Pierce,1992-11-06,Samford,3,19,DIV,Michael,2016,2019_Pierce_BAL
2019,BAL,DL,DE,96,NA,Ufomba Kamalu,Ufomba,Kamalu,1992-11-02,Miami (Fla.),3,19,DIV,Ufomba,2016,2019_Kamalu_BAL
2019,BAL,DL,DE,93,Active,Chris Wormley,Christopher,Wormley,1993-08-25,Michigan,2,19,DIV,Chris,2017,2019_Wormley_BAL
2019,BAL,DL,DT,94,NA,Daylon Mack,Daylon,Mack,1997-02-23,Texas A&M,0,19,DIV,Daylon,2019,2019_Mack_BAL
2019,BAL,LB,OLB,90,NA,Pernell McPhee,Pernell,McPhee,1988-12-17,Mississippi State,8,19,DIV,Pernell,2011,2019_McPhee_BAL
2019,BAL,LB,ILB,57,Active,Josh Bynes,Joshua,Bynes,1989-08-24,Auburn,8,19,DIV,Josh,2011,2019_Bynes_BAL
2019,BAL,LB,ILB,58,Active,L.J. Fort,Larry,Fort,1990-01-03,Northern Iowa,7,19,DIV,L.J.,2012,2019_Fort_BAL
2019,BAL,LB,OLB,99,Active,Matt Judon,Matt,Judon,1992-08-15,Grand Valley State,3,19,DIV,Matt,2016,2019_Judon_BAL
2019,BAL,LB,ILB,48,Active,Patrick Onwuasor,Patrick,Onwuasor,1992-08-22,Portland State,3,19,DIV,Patrick,2016,2019_Onwuasor_BAL
2019,BAL,LB,LB,53,NA,Nicholas Grigsby,Nicholas,Grigsby,NA,Pittsburgh,NA,19,DIV,Nicholas,NA,2019_Grigsby_BAL
2019,BAL,LB,OLB,54,Active,Tyus Bowser,Tyus,Bowser,1995-05-23,Houston,2,19,DIV,Tyus,2017,2019_Bowser_BAL
2019,BAL,LB,LB,51,NA,Aaron Adeoye,Aaron,Adeoye,1993-08-26,Southeast Missouri,NA,19,DIV,Aaron,NA,2019_Adeoye_BAL
2019,BAL,LB,ILB,58,NA,Alvin Jones,Alvin,Jones,1994-12-02,Texas-El Paso,NA,19,DIV,Alvin,NA,2019_Jones_BAL
2019,BAL,LB,LB,49,Active,Chris Board,Christopher,Board,1995-07-23,North Dakota State,1,19,DIV,Chris,2018,2019_Board_BAL
2019,BAL,LB,LB,45,Active,Jaylon Ferguson,Jaylon,Ferguson,1995-12-14,Louisiana Tech,0,19,DIV,Jaylon,2019,2019_Ferguson_BAL
2019,BAL,LB,LB,50,NA,Otaro Alaka,Otaro,Alaka,1996-05-18,Texas A&amp;M,0,19,DIV,Otaro,2019,2019_Alaka_BAL
2019,BAL,LB,LB,57,NA,E.J. Ejiya,E.J.,Ejiya,NA,North Texas,NA,19,DIV,E.J.,NA,2019_Ejiya_BAL
2019,BAL,LB,LB,96,NA,Michael Onuoha,Michael,Onuoha,1993-06-29,Texas A&M-Commerce,NA,19,DIV,Michael,NA,2019_Onuoha_BAL
2019,BAL,LB,LB,59,NA,Silas Stewart,Silas,Stewart,NA,Incarnate Word (Tex.),NA,19,DIV,Silas,NA,2019_Stewart_BAL
2019,BAL,OL,G,73,Active,Marshal Yanda,Marshal,Yanda,1984-09-15,Iowa,12,19,DIV,Marshal,2007,2019_Yanda_BAL
2019,BAL,OL,T,76,Active,Andre Smith,Andre,Smith,1987-01-25,Alabama,10,19,DIV,Andre,2009,2019_Smith_BAL
2019,BAL,OL,G,74,Active,James Hurst,James,Hurst,1991-12-17,North Carolina,5,19,DIV,James,2014,2019_Hurst_BAL
2019,BAL,OL,C,63,Active,Hroniss Grasu,Hroniss,Grasu,1991-08-12,Oregon,4,19,DIV,Hroniss,2015,2019_Grasu_BAL
2019,BAL,OL,T,79,Active,Ronnie Stanley,Ronnie,Stanley,1994-03-18,Notre Dame,3,19,DIV,Ronnie,2016,2019_Stanley_BAL
2019,BAL,OL,G,70,Active,Parker Ehinger,Parker,Ehinger,1992-12-30,Cincinnati,3,19,DIV,Parker,2016,2019_Ehinger_BAL
2019,BAL,OL,C,68,NA,Matt Skura,Matt,Skura,1993-02-17,Duke,3,19,DIV,Matt,2016,2019_Skura_BAL
2019,BAL,OL,OT,63,NA,Isaiah Williams,Isaiah,Williams,NA,Akron,NA,19,DIV,Isaiah,NA,2019_Williams_BAL
2019,BAL,OL,G,61,NA,Will Holden,Will,Holden,1993-09-14,Vanderbilt,NA,19,DIV,Will,NA,2019_Holden_BAL
2019,BAL,OL,T,76,NA,Darrell Williams,Darrell,Williams,NA,Western Kentucky,NA,19,DIV,Darrell,NA,2019_Williams_BAL
2019,BAL,OL,T,78,Active,Orlando Brown,Orlando,Brown,1996-05-02,Oklahoma,1,19,DIV,Orlando,2018,2019_Brown_BAL
2019,BAL,OL,C,77,Active,Bradley Bozeman,Bradley,Bozeman,1994-11-24,Alabama,1,19,DIV,Bradley,2018,2019_Bozeman_BAL
2019,BAL,OL,G,60,NA,Randin Crecelius,Randin,Crecelius,1996-08-05,Portland,NA,19,DIV,Randin,NA,2019_Crecelius_BAL
2019,BAL,OL,G,61,NA,R.J. Prince,R.J.,Prince,1995-04-19,North Carolina,NA,19,DIV,R.J.,NA,2019_Prince_BAL
2019,BAL,OL,G,72,Active,Ben Powers,Bennett,Powers,1996-10-29,Oklahoma,0,19,DIV,Ben,2019,2019_Powers_BAL
2019,BAL,OL,T,62,NA,Marcus Applefield,Marcus,Applefield,1995-12-15,Virginia,NA,19,DIV,Marcus,NA,2019_Applefield_BAL
2019,BAL,OL,T,65,Active,Patrick Mekari,Patrick,Mekari,1997-08-13,California,0,19,DIV,Patrick,2019,2019_Mekari_BAL
2019,BAL,OL,G,66,NA,Patrick Vahe,Patrick,Vahe,NA,Texas,NA,19,DIV,Patrick,NA,2019_Vahe_BAL
2019,BAL,QB,QB,3,Active,Robert Griffin III,Robert,Griffin,1990-02-12,Baylor,7,19,DIV,Robert,2012,2019_Griffin_BAL
2019,BAL,QB,QB,8,Active,Lamar Jackson,Lamar,Jackson,1997-01-07,Louisville,1,19,DIV,Lamar,2018,2019_Jackson_BAL
2019,BAL,QB,QB,7,Active,Trace McSorley,Trace,McSorley,1995-08-23,Penn State,0,19,DIV,Trace,2019,2019_McSorley_BAL
2019,BAL,RB,RB,21,Active,Mark Ingram,Mark,Ingram,1989-12-21,Alabama,8,19,DIV,Mark,2011,2019_Ingram_BAL
2019,BAL,RB,RB,26,NA,Paul Perkins,Paul,Perkins,1994-11-16,UCLA,3,19,DIV,Paul,2016,2019_Perkins_BAL
2019,BAL,RB,RB,34,NA,Byron Marshall,Byron,Marshall,1994-02-13,Oregon,NA,19,DIV,Byron,NA,2019_Marshall_BAL
2019,BAL,RB,FB,42,Active,Patrick Ricard,Patrick,Ricard,1994-05-27,Maine,2,19,DIV,Patrick,2017,2019_Ricard_BAL
2019,BAL,RB,RB,35,Active,Gus Edwards,Gus,Edwards,1995-04-13,Rutgers,1,19,DIV,Gus,2018,2019_Edwards_BAL
2019,BAL,RB,RB,49,NA,Mark Thompson,Mark,Thompson,1994-12-09,Florida,NA,19,DIV,Mark,NA,2019_Thompson_BAL
2019,BAL,RB,FB,49,NA,Christopher Ezeala,Christopher,Ezeala,1995-09-19,Unknown,NA,19,DIV,Christopher,NA,2019_Ezeala_BAL
2019,BAL,RB,RB,43,Active,Justice Hill,Justice,Hill,1997-11-14,Oklahoma State,0,19,DIV,Justice,2019,2019_Hill_BAL
2019,BAL,SPEC,P,4,Active,Sam Koch,Sam,Koch,1982-08-13,Nebraska,13,19,DIV,Sam,2006,2019_Koch_BAL
2019,BAL,SPEC,LS,46,Active,Morgan Cox,Charles,Cox,1986-04-26,Tennessee,9,19,DIV,Morgan,2010,2019_Cox_BAL
2019,BAL,SPEC,K,9,Active,Justin Tucker,Justin,Tucker,1989-11-21,Texas,7,19,DIV,Justin,2012,2019_Tucker_BAL
2019,BAL,SPEC,P,6,NA,Cameron Nizialek,Cameron,Nizialek,NA,Georgia,NA,19,DIV,Cameron,NA,2019_Nizialek_BAL
2019,BAL,SPEC,K,1,NA,Elliott Fry,Elliott,Fry,NA,South Carolina,NA,19,DIV,Elliott,NA,2019_Fry_BAL
2019,BAL,TE,TE,86,Active,Nick Boyle,Nicholas,Boyle,1993-02-17,Delaware,4,19,DIV,Nick,2015,2019_Boyle_BAL
2019,BAL,TE,TE,81,Active,Hayden Hurst,Hayden,Hurst,1993-08-24,South Carolina,1,19,DIV,Hayden,2018,2019_Hurst_BAL
2019,BAL,TE,TE,89,Active,Mark Andrews,Mark,Andrews,1995-09-06,Oklahoma,1,19,DIV,Mark,2018,2019_Andrews_BAL
2019,BAL,TE,TE,85,NA,Charles Scarff,Charles,Scarff,1996-05-03,Delaware,NA,19,DIV,Charles,NA,2019_Scarff_BAL
2019,BAL,WR,WR,13,NA,Michael Floyd,Michael,Floyd,NA,Notre Dame,NA,19,DIV,Michael,NA,2019_Floyd_BAL
2019,BAL,WR,WR,16,Active,De'Anthony Thomas,De'Anthony,Thomas,1993-01-05,Oregon,5,19,DIV,De'Anthony,2014,2019_Thomas_BAL
2019,BAL,WR,WR,83,Active,Willie Snead,Willie,Snead,1992-10-17,Ball State,5,19,DIV,Willie,2014,2019_Snead_BAL
2019,BAL,WR,WR,11,Active,Seth Roberts,Seth,Roberts,1991-02-22,West Alabama,5,19,DIV,Seth,2014,2019_Roberts_BAL
2019,BAL,WR,WR,10,Active,Chris Moore,Christopher,Moore,1993-06-16,Cincinnati,3,19,DIV,Chris,2016,2019_Moore_BAL
2019,BAL,WR,WR,12,Active,Jaleel Scott,Jaleel,Scott,1995-02-23,New Mexico State,1,19,DIV,Jaleel,2018,2019_Scott_BAL
2019,BAL,WR,WR,15,Active,Marquise Brown,Marquise,Brown,1997-06-04,Oklahoma,0,19,DIV,Marquise,2019,2019_Brown_BAL
2019,BAL,WR,WR,80,Active,Miles Boykin,Miles,Boykin,1996-10-12,Notre Dame,0,19,DIV,Miles,2019,2019_Boykin_BAL
2019,BAL,WR,WR,14,NA,Sean Modster,Sean,Modster,1995-11-13,Boise State,NA,19,DIV,Sean,NA,2019_Modster_BAL
2019,BAL,WR,WR,84,NA,Antoine Wesley,Antoine,Wesley,1997-10-22,Texas Tech,NA,19,DIV,Antoine,NA,2019_Wesley_BAL
2019,BAL,WR,WR,87,NA,Joe Horn,Joe,Horn,NA,Missouri Western State,NA,19,DIV,Joe,NA,2019_Horn_BAL
2019,BUF,DB,CB,26,NA,Captain Munnerlyn,Captain,Munnerlyn,NA,South Carolina,NA,18,WC,Captain,NA,2019_Munnerlyn_BUF
2019,BUF,DB,SS,28,Active,Kurt Coleman,Kurtis,Coleman,1988-04-01,Ohio State,9,18,WC,Kurt,2010,2019_Coleman_BUF
2019,BUF,DB,SS,23,Active,Micah Hyde,Micah,Hyde,1990-12-31,Iowa,6,18,WC,Micah,2013,2019_Hyde_BUF
2019,BUF,DB,FS,21,Active,Jordan Poyer,Jordan,Poyer,1991-04-25,Oregon State,6,18,WC,Jordan,2013,2019_Poyer_BUF
2019,BUF,DB,CB,26,NA,E.J. Gaines,E.J.,Gaines,NA,Missouri,NA,18,WC,E.J.,NA,2019_Gaines_BUF
2019,BUF,DB,CB,29,Active,Kevin Johnson,Kevin,Johnson,1992-08-05,Wake Forest,4,18,WC,Kevin,2015,2019_Johnson_BUF
2019,BUF,DB,DB,31,Active,Dean Marlowe,Dean,Marlowe,1992-07-25,James Madison,4,18,WC,Dean,2015,2019_Marlowe_BUF
2019,BUF,DB,CB,30,NA,Lafayette Pitts,Lafayette,Pitts,NA,Pittsburgh,NA,18,WC,Lafayette,NA,2019_Pitts_BUF
2019,BUF,DB,CB,27,Active,Tre'Davious White,Tre'Davious,White,1995-01-16,Louisiana State,2,18,WC,Tre'Davious,2017,2019_White_BUF
2019,BUF,DB,CB,24,Active,Taron Johnson,Taron,Johnson,1996-07-27,Weber State,1,18,WC,Taron,2018,2019_Johnson_BUF
2019,BUF,DB,DB,33,Active,Siran Neal,Siran,Neal,1994-08-04,Jacksonville State,1,18,WC,Siran,2018,2019_Neal_BUF
2019,BUF,DB,CB,39,Active,Levi Wallace,Levi,Wallace,1995-06-12,Alabama,1,18,WC,Levi,2018,2019_Wallace_BUF
2019,BUF,DB,DB,46,Active,Jaquan Johnson,Jaquan,Johnson,1995-11-13,Miami,0,18,WC,Jaquan,2019,2019_Johnson_BUF
2019,BUF,DB,CB,47,NA,Cam Lewis,Cam,Lewis,1997-04-13,Buffalo,NA,18,WC,Cam,NA,2019_Lewis_BUF
2019,BUF,DB,DB,35,NA,Abraham Wallace,Abraham,Wallace,NA,West Alabama,NA,18,WC,Abraham,NA,2019_Wallace_BUF
2019,BUF,DL,DE,55,Active,Jerry Hughes,Jerry,Hughes,1988-08-13,Texas Christian,9,18,WC,Jerry,2010,2019_Hughes_BUF
2019,BUF,DL,DT,94,Active,Corey Liuget,Corey,Liuget,1990-03-18,Illinois,8,18,WC,Corey,2011,2019_Liuget_BUF
2019,BUF,DL,DT,98,Active,Star Lotulelei,Starlite,Lotulelei,1989-12-20,Utah,6,18,WC,Star,2013,2019_Lotulelei_BUF
2019,BUF,DL,DE,93,Active,Trent Murphy,Trent,Murphy,1990-12-22,Stanford,5,18,WC,Trent,2014,2019_Murphy_BUF
2019,BUF,DL,NT,96,NA,Robert Thomas,Robert,Thomas,NA,Arkansas,NA,18,WC,Robert,NA,2019_Thomas_BUF
2019,BUF,DL,DT,97,Active,Jordan Phillips,Jordan,Phillips,1992-09-21,Oklahoma,4,18,WC,Jordan,2015,2019_Phillips_BUF
2019,BUF,DL,DE,90,Active,Shaq Lawson,Shaq,Lawson,1994-06-17,Clemson,3,18,WC,Shaq,2016,2019_Lawson_BUF
2019,BUF,DL,DE,76,NA,Jonathan Woodard,Jonathan,Woodard,1993-09-19,Central Arkansas,NA,18,WC,Jonathan,NA,2019_Woodard_BUF
2019,BUF,DL,DT,96,Active,Vincent Taylor,Vincent,Taylor,1994-01-05,Oklahoma State,2,18,WC,Vincent,2017,2019_Taylor_BUF
2019,BUF,DL,DT,99,NA,Harrison Phillips,Harrison,Phillips,1996-01-25,Stanford,1,18,WC,Harrison,2018,2019_Phillips_BUF
2019,BUF,DL,DE,56,NA,Mike Love,Mike,Love,1994-01-22,South Florida,NA,18,WC,Mike,NA,2019_Love_BUF
2019,BUF,DL,DT,91,Active,Ed Oliver,Ed,Oliver,1997-12-12,Houston,0,18,WC,Ed,2019,2019_Oliver_BUF
2019,BUF,DL,DE,92,Active,Darryl Johnson,Darryl,Johnson,1997-04-04,North Carolina A&amp;T,0,18,WC,Darryl,2019,2019_Johnson_BUF
2019,BUF,LB,OLB,57,Active,Lorenzo Alexander,Lorenzo,Alexander,1983-05-31,California,14,18,WC,Lorenzo,2005,2019_Alexander_BUF
2019,BUF,LB,ILB,51,Active,Julian Stanford,Julian,Stanford,1990-09-02,Wagner,7,18,WC,Julian,2012,2019_Stanford_BUF
2019,BUF,LB,LB,41,NA,Maurice Alexander,Maurice,Alexander,1991-02-16,Utah State,5,18,WC,Maurice,2014,2019_Alexander_BUF
2019,BUF,LB,OLB,58,Active,Matt Milano,Matthew,Milano,1994-07-28,Boston College,2,18,WC,Matt,2017,2019_Milano_BUF
2019,BUF,LB,LB,49,Active,Tremaine Edmunds,Fe'Zahn,Edmunds,1998-05-02,Virginia Tech,1,18,WC,Tremaine,2018,2019_Edmunds_BUF
2019,BUF,LB,LB,52,Active,Corey Thompson,Corey,Thompson,1993-12-23,Louisiana State,1,18,WC,Corey,2018,2019_Thompson_BUF
2019,BUF,LB,LB,50,NA,Vosean Joseph,Vosean,Joseph,1997-12-15,Florida,NA,18,WC,Vosean,NA,2019_Joseph_BUF
2019,BUF,LB,LB,46,NA,Del'Shawn Phillips,Del'Shawn,Phillips,1996-10-09,Illinois,NA,18,WC,Del'Shawn,NA,2019_Phillips_BUF
2019,BUF,LB,LB,53,NA,Tyrel Dodson,Tyrel,Dodson,1998-06-25,Texas A&amp;M,NA,18,WC,Tyrel,NA,2019_Dodson_BUF
2019,BUF,LB,LB,55,NA,Curtis Akins,Curtis,Akins,1995-09-28,Memphis,NA,18,WC,Curtis,NA,2019_Akins_BUF
2019,BUF,OL,G,62,NA,Vladimir Ducasse,Vladimir,Ducasse,NA,Massachusetts,NA,18,WC,Vladimir,NA,2019_Ducasse_BUF
2019,BUF,OL,T,77,Active,Ty Nsekhe,Attauyo,Nsekhe,1985-10-27,Texas State,7,18,WC,Ty,2012,2019_Nsekhe_BUF
2019,BUF,OL,T,74,NA,LaAdrian Waddle,LaAdrian,Waddle,1991-07-21,Texas Tech,NA,18,WC,LaAdrian,NA,2019_Waddle_BUF
2019,BUF,OL,C,61,Active,Spencer Long,Spencer,Long,1990-11-08,Nebraska,5,18,WC,Spencer,2014,2019_Long_BUF
2019,BUF,OL,C,66,NA,Russell Bodine,Russell,Bodine,NA,North Carolina,5,18,WC,Russell,2014,2019_Bodine_BUF
2019,BUF,OL,C,59,NA,Demetrius Rhaney,Demetrius,Rhaney,NA,Tennessee State,NA,18,WC,Demetrius,NA,2019_Rhaney_BUF
2019,BUF,OL,C,60,Active,Mitch Morse,Mitchell,Morse,1992-04-21,Missouri,4,18,WC,Mitch,2015,2019_Morse_BUF
2019,BUF,OL,G,76,Active,Jon Feliciano,Jonathan,Feliciano,1992-02-19,Miami,4,18,WC,Jon,2015,2019_Feliciano_BUF
2019,BUF,OL,OT,79,NA,De'Ondre Wesley,De'Ondre,Wesley,NA,Brigham Young,NA,18,WC,De'Ondre,NA,2019_Wesley_BUF
2019,BUF,OL,G,67,Active,Quinton Spain,Quinton,Spain,1991-08-07,West Virginia,4,18,WC,Quinton,2015,2019_Spain_BUF
2019,BUF,OL,T,73,Active,Dion Dawkins,Dion,Dawkins,1994-04-26,Temple,2,18,WC,Dion,2017,2019_Dawkins_BUF
2019,BUF,OL,OG,71,NA,Nico Siragusa,Nico,Siragusa,NA,San Diego State,NA,18,WC,Nico,NA,2019_Siragusa_BUF
2019,BUF,OL,OT,72,NA,Jarron Jones,Jarron,Jones,NA,Notre Dame,NA,18,WC,Jarron,NA,2019_Jones_BUF
2019,BUF,OL,OT,64,NA,Victor Salako,Victor,Salako,1993-11-04,Oklahoma State,NA,18,WC,Victor,NA,2019_Salako_BUF
2019,BUF,OL,T,65,Active,Ike Boettger,Isaac,Boettger,1994-10-05,Iowa,1,18,WC,Ike,2018,2019_Boettger_BUF
2019,BUF,OL,T,70,Active,Cody Ford,Cody,Ford,1996-12-28,Oklahoma,0,18,WC,Cody,2019,2019_Ford_BUF
2019,BUF,OL,T,71,Active,Ryan Bates,Ryan,Bates,1997-02-14,Penn State,0,18,WC,Ryan,2019,2019_Bates_BUF
2019,BUF,OL,T,60,NA,Brandon Hitner,Brandon,Hitner,1995-05-15,Villanova,NA,18,WC,Brandon,NA,2019_Hitner_BUF
2019,BUF,QB,QB,5,Active,Matt Barkley,Matthew,Barkley,1990-09-08,Southern California,6,18,WC,Matt,2013,2019_Barkley_BUF
2019,BUF,QB,QB,7,NA,Davis Webb,Davis,Webb,1995-01-22,California,NA,18,WC,Davis,NA,2019_Webb_BUF
2019,BUF,QB,QB,17,Active,Josh Allen,Joshua,Allen,1996-05-21,Wyoming,1,18,WC,Josh,2018,2019_Allen_BUF
2019,BUF,QB,QB,6,NA,Tyree Jackson,Tyree,Jackson,NA,Buffalo,NA,18,WC,Tyree,NA,2019_Jackson_BUF
2019,BUF,RB,RB,20,Active,Frank Gore,Frank,Gore,1983-05-14,Miami,14,18,WC,Frank,2005,2019_Gore_BUF
2019,BUF,RB,FB,42,Active,Patrick DiMarco,Patrick,DiMarco,1989-04-30,South Carolina,8,18,WC,Patrick,2011,2019_DiMarco_BUF
2019,BUF,RB,RB,32,Active,Senorise Perry,Senorise,Perry,1991-09-19,Louisville,5,18,WC,Senorise,2014,2019_Perry_BUF
2019,BUF,RB,RB,22,Active,T.J. Yeldon,Timothy,Yeldon,1993-10-02,Alabama,4,18,WC,T.J.,2015,2019_Yeldon_BUF
2019,BUF,RB,RB,22,NA,Marcus Murphy,Marcus,Murphy,NA,Missouri,NA,18,WC,Marcus,NA,2019_Murphy_BUF
2019,BUF,RB,RB,45,NA,Christian Wade,Christian,Wade,1991-05-15,No College,NA,18,WC,Christian,NA,2019_Wade_BUF
2019,BUF,RB,RB,26,Active,Devin Singletary,Devin,Singletary,1997-09-03,Florida Atlantic,0,18,WC,Devin,2019,2019_Singletary_BUF
2019,BUF,SPEC,K,4,Active,Stephen Hauschka,Stephen,Hauschka,1985-06-29,North Carolina State,11,18,WC,Stephen,2008,2019_Hauschka_BUF
2019,BUF,SPEC,LS,69,Active,Reid Ferguson,Chandler,Ferguson,1994-03-24,Louisiana State,3,18,WC,Reid,2016,2019_Ferguson_BUF
2019,BUF,SPEC,P,7,NA,Cory Carter,Cory,Carter,NA,Texas Southern,NA,18,WC,Cory,NA,2019_Carter_BUF
